size,run,elapsed_ns,mbps,cycles,cpb
8192,12,928521,1682.78,3156968,1.93e+00
8192,13,926640,1686.20,3150609,1.92e+00
8192,14,926441,1686.56,3149896,1.92e+00
8192,15,929810,1680.45,3161354,1.93e+00
8192,16,929441,1681.12,3160096,1.93e+00
8192,17,930740,1678.77,3164549,1.93e+00
8192,18,931031,1678.25,3165502,1.93e+00
8192,19,926560,1686.35,3150337,1.92e+00
8192,20,942351,1658.09,3204024,1.96e+00
8192,21,929670,1680.70,3160911,1.93e+00
8192,22,933801,1673.27,3174987,1.94e+00
8192,23,928480,1682.86,3156832,1.93e+00
8192,24,931631,1677.17,3167542,1.93e+00
8192,25,926570,1686.33,3150338,1.92e+00
8192,26,926161,1687.07,3148944,1.92e+00
8192,27,937400,1666.84,3187194,1.95e+00
8192,28,931861,1676.75,3168324,1.93e+00
8192,29,926030,1687.31,3148502,1.92e+00
8192,30,926421,1686.60,3149828,1.92e+00
8192,31,933080,1674.56,3172472,1.94e+00
8192,32,928121,1683.51,3155608,1.93e+00
8192,33,936490,1668.46,3184133,1.94e+00
8192,34,928861,1682.17,3158124,1.93e+00
8192,35,926830,1685.85,3151255,1.92e+00
8192,36,925781,1687.76,3147652,1.92e+00
8192,37,933990,1672.93,3175566,1.94e+00
8192,38,939211,1663.63,3193347,1.95e+00
8192,39,935870,1669.57,3181992,1.94e+00
8192,40,926301,1686.82,3149420,1.92e+00
8192,41,930490,1679.22,3163666,1.93e+00
8192,42,926191,1687.02,3149046,1.92e+00
8192,43,935500,1670.23,3180767,1.94e+00
8192,44,927051,1685.45,3151970,1.92e+00
8192,45,929730,1680.60,3161082,1.93e+00
8192,46,926471,1686.51,3149965,1.92e+00
8192,47,936990,1667.57,3185766,1.94e+00
8192,48,929821,1680.43,3161388,1.93e+00
8192,49,929641,1680.76,3160776,1.93e+00
8192,50,943890,1655.38,3209193,1.96e+00
8192,51,926401,1686.63,3149760,1.92e+00
8192,52,926230,1686.95,3149182,1.92e+00
8192,53,926501,1686.45,3150100,1.92e+00
8192,54,930940,1678.41,3165196,1.93e+00
8192,55,928271,1683.24,3156118,1.93e+00
8192,56,926530,1686.40,3150202,1.92e+00
8192,57,926231,1686.94,3149182,1.92e+00
8192,58,928590,1682.66,3157206,1.93e+00
8192,59,929571,1680.88,3160571,1.93e+00
8192,60,932470,1675.66,3170398,1.94e+00
8192,61,955821,1634.72,3249788,1.98e+00
8192,62,938930,1664.13,3192362,1.95e+00
8192,63,930161,1679.82,3162544,1.93e+00
8192,64,926450,1686.55,3149963,1.92e+00
8192,65,930031,1680.05,3162135,1.93e+00
8192,66,926150,1687.09,3148910,1.92e+00
8192,67,928521,1682.78,3156968,1.93e+00
8192,68,926220,1686.96,3149148,1.92e+00
8192,69,926361,1686.71,3149624,1.92e+00
8192,70,936500,1668.45,3184201,1.94e+00
8192,71,932631,1675.37,3170975,1.94e+00
8192,72,926570,1686.33,3150338,1.92e+00
8192,73,926201,1687.00,3149113,1.92e+00
8192,74,926440,1686.56,3149896,1.92e+00
8192,75,926351,1686.73,3149590,1.92e+00
8192,76,937950,1665.87,3189030,1.95e+00
8192,77,926631,1686.22,3150509,1.92e+00
8192,78,926230,1686.95,3149182,1.92e+00
8192,79,925921,1687.51,3148128,1.92e+00
8192,80,931780,1676.90,3168052,1.93e+00
8192,81,939601,1662.94,3194640,1.95e+00
8192,82,932600,1675.42,3170840,1.94e+00
8192,83,934141,1672.66,3176076,1.94e+00
8192,84,930490,1679.22,3163666,1.93e+00
8192,85,933161,1674.42,3172744,1.94e+00
8192,86,930320,1679.53,3163088,1.93e+00
8192,87,926331,1686.76,3149555,1.92e+00
8192,88,932360,1675.85,3170024,1.93e+00
8192,89,926291,1686.83,3149353,1.92e+00
8192,90,926490,1686.47,3150066,1.92e+00
8192,91,932611,1675.40,3170874,1.94e+00
8192,92,932000,1676.50,3168867,1.93e+00
8192,93,930301,1679.56,3163053,1.93e+00
8192,94,926650,1686.18,3150610,1.92e+00
8192,95,926411,1686.62,3149761,1.92e+00
8192,96,926051,1687.27,3148570,1.92e+00
8192,97,932100,1676.32,3169310,1.93e+00
8192,98,926331,1686.76,3149522,1.92e+00
8192,99,926560,1686.35,3150304,1.92e+00
16384,0,1854471,1685.12,6305231,1.92e+00
16384,1,1897431,1646.96,6451329,1.97e+00
16384,2,1869461,1671.60,6356164,1.94e+00
16384,3,1852321,1687.07,6297854,1.92e+00
16384,4,1856871,1682.94,6313358,1.93e+00
16384,5,1855841,1683.87,6309856,1.93e+00
16384,6,1856191,1683.56,6311046,1.93e+00
16384,7,1872591,1668.81,6366806,1.94e+00
16384,8,1852261,1687.13,6297651,1.92e+00
16384,9,1864381,1676.16,6338926,1.93e+00
16384,10,1852701,1686.73,6299180,1.92e+00
16384,11,1859741,1680.34,6323116,1.93e+00
16384,12,1861721,1678.55,6329848,1.93e+00
16384,13,1856351,1683.41,6311590,1.93e+00
16384,14,1853561,1685.94,6302104,1.92e+00
16384,15,1857761,1682.13,6316384,1.93e+00
16384,16,1852481,1686.93,6298432,1.92e+00
16384,17,1858701,1681.28,6319580,1.93e+00
16384,18,1861671,1678.60,6329678,1.93e+00
16384,19,1852502,1686.91,6298500,1.92e+00
16384,20,1858791,1681.20,6319886,1.93e+00
16384,21,1888381,1654.86,6420492,1.96e+00
16384,22,1884771,1658.03,6408251,1.96e+00
16384,23,1944801,1606.85,6612421,2.02e+00
16384,24,1939791,1611.00,6595320,2.01e+00
16384,25,1912631,1633.88,6503043,1.98e+00
16384,26,1859181,1680.85,6321212,1.93e+00
16384,27,1852471,1686.94,6298398,1.92e+00
16384,28,1856261,1683.49,6311284,1.93e+00
16384,29,1859921,1680.18,6323762,1.93e+00
16384,30,1887061,1656.01,6416038,1.96e+00
16384,31,1852261,1687.13,6297751,1.92e+00
16384,32,1863261,1677.17,6335118,1.93e+00
16384,33,1852211,1687.17,6297547,1.92e+00
16384,34,1852261,1687.13,6297684,1.92e+00
16384,35,1858561,1681.41,6319138,1.93e+00
16384,36,1884091,1658.62,6405940,1.95e+00
16384,37,1856501,1683.27,6312067,1.93e+00
16384,38,1867111,1673.71,6348208,1.94e+00
16384,39,1860661,1679.51,6326244,1.93e+00
16384,40,1852151,1687.23,6297310,1.92e+00
16384,41,1895991,1648.21,6446434,1.97e+00
16384,42,1852201,1687.18,6297480,1.92e+00
16384,43,1857071,1682.76,6314038,1.93e+00
16384,44,1852231,1687.15,6297582,1.92e+00
16384,45,1854711,1684.90,6306014,1.92e+00
16384,46,1863141,1677.28,6334676,1.93e+00
16384,47,1888941,1654.37,6422464,1.96e+00
16384,48,1852791,1686.64,6299486,1.92e+00
16384,49,1852951,1686.50,6300030,1.92e+00
16384,50,1855801,1683.91,6309720,1.93e+00
16384,51,1852541,1686.87,6298636,1.92e+00
16384,52,1890981,1652.58,6429400,1.96e+00
16384,53,1852491,1686.92,6298466,1.92e+00
16384,54,1854971,1684.66,6306898,1.92e+00
16384,55,1852281,1687.11,6297752,1.92e+00
16384,56,1856091,1683.65,6310706,1.93e+00
16384,57,1886491,1656.51,6414133,1.96e+00
16384,58,1858021,1681.90,6317234,1.93e+00
16384,59,1879432,1662.74,6390062,1.95e+00
16384,60,1855921,1683.80,6310128,1.93e+00
16384,61,1963111,1591.86,6674608,2.04e+00
16384,62,1861811,1678.47,6330187,1.93e+00
16384,63,1890071,1653.38,6426305,1.96e+00
16384,64,1852821,1686.62,6299588,1.92e+00
16384,65,1857771,1682.12,6316385,1.93e+00
16384,66,1852741,1686.69,6299349,1.92e+00
16384,67,1857061,1682.77,6314004,1.93e+00
16384,68,1890251,1653.22,6426951,1.96e+00
16384,69,1856261,1683.49,6311284,1.93e+00
16384,70,1852631,1686.79,6298975,1.92e+00
16384,71,1855771,1683.94,6309618,1.93e+00
16384,72,1852331,1687.06,6297922,1.92e+00
16384,73,1885311,1657.55,6410122,1.96e+00
16384,74,1856931,1682.88,6313596,1.93e+00
16384,75,1856831,1682.97,6313255,1.93e+00
16384,76,1867001,1673.81,6347800,1.94e+00
16384,77,1858811,1681.18,6319954,1.93e+00
16384,78,1879521,1662.66,6390402,1.95e+00
16384,79,1861731,1678.55,6329916,1.93e+00
16384,80,1883851,1658.84,6405090,1.95e+00
16384,81,1871511,1669.77,6363134,1.94e+00
16384,82,1854981,1684.65,6306965,1.92e+00
16384,83,1852611,1686.81,6298874,1.92e+00
16384,84,1891101,1652.48,6429774,1.96e+00
16384,85,1852921,1686.53,6299928,1.92e+00
16384,86,1856361,1683.40,6311624,1.93e+00
16384,87,1852181,1687.20,6297412,1.92e+00
16384,88,1861191,1679.03,6328046,1.93e+00
16384,89,1925501,1622.95,6546768,2.00e+00
16384,90,1920311,1627.34,6529088,1.99e+00
16384,91,1851981,1687.38,6296765,1.92e+00
16384,92,1855181,1684.47,6307612,1.92e+00
16384,93,1865241,1675.39,6341816,1.94e+00
16384,94,1852751,1686.68,6299350,1.92e+00
16384,95,1939001,1611.65,6592668,2.01e+00
16384,96,1852281,1687.11,6297685,1.92e+00
16384,97,1856372,1683.39,6311658,1.93e+00
16384,98,1852801,1686.64,6299520,1.92e+00
16384,99,1854901,1684.73,6306660,1.92e+00
32768,0,3812232,1639.46,12961683,1.98e+00
32768,1,3738262,1671.90,12710118,1.94e+00
32768,2,3800342,1644.59,12921258,1.97e+00
32768,3,3731902,1674.75,12688426,1.94e+00
32768,4,3709542,1684.84,12612470,1.92e+00
32768,5,3807332,1641.57,12944956,1.98e+00
32768,6,3709632,1684.80,12612675,1.92e+00
32768,7,3711812,1683.81,12620120,1.93e+00
32768,8,3795442,1646.71,12904631,1.97e+00
