size,run,elapsed_ns,mbps,cycles,cpb
32768,43,1390931,4493.39,4729162,7.22e-01
32768,44,1415171,4416.43,4811578,7.34e-01
32768,45,1392281,4489.04,4733719,7.22e-01
32768,46,1386320,4508.34,4713488,7.19e-01
32768,47,1393631,4484.69,4738342,7.23e-01
32768,48,1523481,4102.45,5179832,7.90e-01
32768,49,1397181,4473.29,4750412,7.25e-01
32768,50,1945471,3212.59,6614666,1.01e+00
32768,51,1660911,3763.00,5647094,8.62e-01
32768,52,1504470,4154.29,5115232,7.81e-01
32768,53,1419501,4402.96,4826334,7.36e-01
32768,54,1403501,4453.15,4771900,7.28e-01
32768,55,1394121,4483.11,4740008,7.23e-01
32768,56,1553891,4022.16,5283294,8.06e-01
32768,57,1429320,4372.71,4859823,7.42e-01
32768,58,1569671,3981.73,5336946,8.14e-01
32768,59,1509571,4140.25,5132572,7.83e-01
32768,60,1419061,4404.32,4824804,7.36e-01
32768,61,1390281,4495.49,4726952,7.21e-01
32768,62,1465220,4265.57,4981849,7.60e-01
32768,63,1401051,4460.94,4763603,7.27e-01
32768,64,1567031,3988.43,5327970,8.13e-01
32768,65,1397451,4472.43,4751330,7.25e-01
32768,66,1395571,4478.45,4744938,7.24e-01
32768,67,1465270,4265.43,4981952,7.60e-01
32768,68,1396191,4476.46,4747046,7.24e-01
32768,69,1391051,4493.01,4729570,7.22e-01
32768,70,1391031,4493.07,4729469,7.22e-01
32768,71,1582101,3950.44,5379208,8.21e-01
32768,72,1399250,4466.68,4757483,7.26e-01
32768,73,1402541,4456.20,4768636,7.28e-01
32768,74,1390051,4496.24,4726170,7.21e-01
32768,75,1389671,4497.47,4724878,7.21e-01
32768,76,1391110,4492.82,4729774,7.22e-01
32768,77,1407751,4439.71,4786350,7.30e-01
32768,78,2683102,2329.39,9122507,1.39e+00
32768,79,2751101,2271.82,9353740,1.43e+00
32768,80,2735522,2284.76,9300768,1.42e+00
32768,81,2726511,2292.31,9270134,1.41e+00
32768,82,2753472,2269.86,9361798,1.43e+00
32768,83,2729591,2289.72,9280639,1.42e+00
32768,84,2727352,2291.60,9272990,1.41e+00
32768,85,2705091,2310.46,9197306,1.40e+00
32768,86,2709012,2307.11,9210601,1.41e+00
32768,87,1403880,4451.95,4773192,7.28e-01
32768,88,1444621,4326.39,4911708,7.49e-01
32768,89,1392931,4486.94,4735962,7.23e-01
32768,90,1391031,4493.07,4729502,7.22e-01
32768,91,1396261,4476.24,4747284,7.24e-01
32768,92,1391080,4492.91,4729672,7.22e-01
32768,93,1391061,4492.97,4729571,7.22e-01
32768,94,1394911,4480.57,4742694,7.24e-01
32768,95,1391081,4492.91,4729672,7.22e-01
32768,96,1391020,4493.11,4729501,7.22e-01
32768,97,1394511,4481.86,4741334,7.23e-01
32768,98,1391101,4492.84,4729740,7.22e-01
32768,99,1402051,4457.76,4766970,7.27e-01

# summary over runs
size,mbps_mean,mbps_stddev,mbps_median,cpb_mean,cpb_stddev,cpb_median
2048,2591.31,454.85,2668.91,1.29e+00,2.20e-01,1.21e+00
4096,2218.10,283.93,2222.97,1.49e+00,2.25e-01,1.46e+00
8192,4424.12,124.80,4462.18,7.34e-01,2.41e-02,7.27e-01
16384,4491.88,33.98,4504.60,7.22e-01,5.56e-03,7.20e-01
32768,4226.88,634.52,4481.22,7.97e-01,1.98e-01,7.24e-01
